,city,country,id,date,latitude,longitude,temp,cloudiness,wind speed,humidity
414,Kibaek,DK,2618931,09/26/19 18:08,56.03,8.86,59.108000000000004,90,4.6,100
415,Kyzyl-Suu,KG,1527497,09/26/19 18:08,42.34,78.0,63.7034,0,3.5,59
416,Andra,RU,1511646,09/26/19 18:08,62.52,65.89,35.96540000000006,100,4.09,75
417,Viedma,AR,3832899,09/26/19 18:08,-40.81,-62.99,53.803399999999996,67,7.51,54
419,Nemuro,JP,2128975,09/26/19 18:08,43.32,145.57,59.0954,0,3.22,65
420,Baruun-Urt,MN,2032614,09/26/19 18:08,46.68,113.28,56.179400000000086,86,5.32,36
421,San Cristobal,HN,3609418,09/26/19 18:08,14.68,-86.92,79.0034,81,2.49,78
422,Dudinka,RU,1507116,09/26/19 18:08,69.41,86.18,32.0,40,3.0,96
423,Mokhsogollokh,RU,2019867,09/26/19 18:08,61.4,128.95,38.59340000000002,28,3.64,95
424,Piura,PE,3693528,09/26/19 18:08,-5.2,-80.63,73.36940000000001,7,7.13,63
425,Arroyo,BO,3906466,09/26/19 18:08,-11.08,-66.08,77.0,75,2.1,83
426,Tautira,PF,4033557,09/26/19 18:08,-17.73,-149.15,84.092,20,4.1,66
427,Olinda,AU,2154386,09/26/19 18:08,-37.84,145.39,57.34400000000007,98,10.3,58
428,Podgornoye,RU,1494790,09/26/19 18:08,57.79,82.64,33.03140000000006,88,3.05,85
429,Tazovskiy,RU,1489853,09/26/19 18:08,67.47,78.7,33.93140000000007,100,3.65,97
430,Palana,RU,2122262,09/26/19 18:08,59.08,159.95,43.59740000000007,100,9.2,85
431,Aykhal,RU,2027296,09/26/19 18:08,65.95,111.51,32.0,90,2.0,85
432,Puerto Escondido,MX,3520994,09/26/19 18:08,15.86,-97.07,87.8,75,2.6,70
433,Marzuq,YE,72181,09/26/19 18:08,14.4,46.47,78.49940000000005,68,2.26,38
434,Palmer,AU,2067070,09/26/19 18:08,-34.85,139.16,59.19800000000002,0,2.6,38
435,Dhidhdhoo,MV,1337612,09/26/19 18:08,6.88,73.1,82.72940000000008,50,2.19,69
437,Itoman,JP,1861280,09/26/19 18:08,26.12,127.67,79.46600000000001,40,2.6,88
438,Zaysan,KZ,1517060,09/26/19 18:08,47.47,84.87,47.44940000000005,33,0.75,51
439,Salalah,OM,286621,09/26/19 18:08,17.01,54.1,80.6,40,1.5,83
440,Rudraprayag,IN,1258003,09/26/19 18:08,30.29,78.98,61.309400000000025,61,1.12,95
441,Guangyuan,CN,1806466,09/26/19 18:08,32.43,105.86,58.03340000000004,63,0.77,91
442,Itacare,BR,3460940,09/26/19 18:04,-14.28,-39.0,77.0,40,0.5,83
443,Aksarka,RU,1512019,09/26/19 18:08,66.56,67.8,30.601400000000023,76,1.51,88
444,Nurobod,UZ,1513064,09/26/19 18:08,40.91,69.8,64.4,36,3.1,63
447,Oneonta,US,5129852,09/26/19 18:03,42.45,-75.06,60.63800000000005,75,4.49,87
448,Miajadas,ES,2513893,09/26/19 18:08,39.15,-5.91,71.00600000000003,0,1.34,43
449,Abu Dhabi,AE,292968,09/26/19 18:06,24.47,54.37,89.6,0,2.6,75
451,Namwala,ZM,901766,09/26/19 18:08,-15.75,26.45,58.05140000000002,0,2.24,50
452,Beira,ES,3119841,09/26/19 18:08,43.2,-8.36,63.21200000000006,75,6.7,82
454,Chiguayante,CL,3895138,09/26/19 18:08,-36.93,-73.02,55.4,75,2.1,87
455,Cascais,PT,2269594,09/26/19 18:08,38.7,-9.42,64.61600000000001,0,5.7,72
456,Erzin,TR,296852,09/26/19 18:08,36.95,36.2,73.34600000000005,40,2.1,88
457,Port-Gentil,GA,2396518,09/26/19 18:08,-0.72,8.78,78.8,75,4.1,88
458,Shimanovsk,RU,2016701,09/26/19 18:08,52.0,127.67,48.349400000000045,0,4.8,82
459,Bismarck,US,5688025,09/26/19 18:05,46.81,-100.78,63.391999999999996,75,3.6,72
460,Kapit,MY,1737185,09/26/19 18:08,2.02,112.94,72.07340000000006,100,0.11,99
461,Prince Rupert,CA,6113406,09/26/19 18:08,54.32,-130.32,55.4,40,4.6,82
462,Chimaltenango,GT,3598572,09/26/19 18:08,14.66,-90.82,78.8,40,2.1,54
464,Kulhudhuffushi,MV,1337613,09/26/19 18:08,6.62,73.07,82.87340000000006,51,1.79,67
465,Kosum Phisai,TH,1609476,09/26/19 18:08,16.25,103.07,75.2,1,1.5,78
466,Jacmel,HT,3723779,09/26/19 18:08,18.24,-72.54,86.0,75,3.1,70
468,Tabas,IR,113659,09/26/19 18:08,33.6,56.92,82.4,0,1.0,8
469,Kiama,AU,2161515,09/26/19 18:08,-34.67,150.86,59.55800000000001,20,5.1,87
470,Aleksandrovskiy Zavod,RU,2027933,09/26/19 18:08,50.92,117.94,49.26740000000003,54,1.51,67
471,Yulara,AU,6355222,09/26/19 18:08,-25.24,130.99,55.4,2,1.5,50
472,Trairi,BR,3386177,09/26/19 18:08,-3.28,-39.27,76.71740000000003,0,2.76,68
473,Antofagasta,CL,3899539,09/26/19 18:08,-23.65,-70.4,57.2,20,5.1,71
474,Ati,TD,2436400,09/26/19 18:08,13.21,18.34,87.1034,69,8.49,52
475,Bataysk,RU,578740,09/26/19 18:08,47.14,39.74,50.0,40,4.0,87
476,Nioki,CD,2311968,09/26/19 18:08,-2.72,17.69,74.25140000000002,100,1.59,88
477,Hobyo,SO,57000,09/26/19 18:08,5.35,48.53,76.8614,13,9.91,80
478,Nyurba,RU,2018735,09/26/19 18:08,63.29,118.35,30.565400000000057,33,1.9,87
479,Rumphi,MW,924102,09/26/19 18:08,-11.02,33.86,58.95140000000002,25,4.37,76
480,Oussouye,SN,2246901,09/26/19 18:08,12.49,-16.54,82.43600000000006,20,1.0,94
481,Sayyan,YE,70979,09/26/19 18:08,15.17,44.32,73.09940000000005,31,0.46,59
482,Hirara,JP,1862505,09/26/19 18:08,24.8,125.28,78.8,75,5.7,100
483,Santa Vitoria do Palmar,BR,3449747,09/26/19 18:08,-33.52,-53.37,59.36540000000006,4,3.78,65
484,Deputatskiy,RU,2028164,09/26/19 18:08,69.3,139.9,18.631400000000063,100,1.97,92
485,Killybegs,IE,2963295,09/26/19 18:08,54.63,-8.45,48.00200000000008,29,1.79,94
486,Lopandino,RU,534245,09/26/19 18:08,52.46,34.82,46.081400000000066,100,1.34,95
487,Mezen,RU,527321,09/26/19 18:08,65.85,44.24,40.771400000000085,100,4.92,82
488,Dingle,PH,1714733,09/26/19 18:08,11.0,122.67,73.09940000000005,2,1.4,90
489,Brezova pod Bradlom,SK,3060942,09/26/19 18:08,48.66,17.54,51.36800000000009,3,1.5,93
490,Ayame,CI,2292542,09/26/19 18:08,5.61,-3.16,74.48540000000001,55,2.3,92
491,Kastamonu,TR,743882,09/26/19 18:08,41.38,33.78,51.067400000000035,1,0.62,88
492,Churapcha,RU,2025241,09/26/19 18:08,62.0,132.43,42.94940000000005,97,5.12,91
493,Wenling,CN,1791464,09/26/19 18:08,28.38,121.38,66.74000000000002,0,0.77,90
494,Lahaina,US,5849996,09/26/19 18:08,20.87,-156.68,84.65,20,8.7,52
495,Bhum,IN,1275804,09/26/19 18:08,18.47,75.67,73.22540000000004,100,4.52,91
496,Berea,US,4283974,09/26/19 18:08,37.57,-84.3,79.89800000000002,75,3.1,44
498,Pochutla,MX,3517970,09/26/19 18:08,15.74,-96.47,84.70400000000005,90,6.2,78
499,San Juan,AR,3837213,09/26/19 18:07,-31.54,-68.53,71.01140000000001,0,3.41,22
500,Vangaindrano,MG,1054329,09/26/19 18:08,-23.35,47.6,63.93739999999999,5,1.7,97
501,Banda Aceh,ID,1215502,09/26/19 18:05,5.56,95.32,82.56740000000003,19,4.26,76
502,Anadyr,RU,2127202,09/26/19 18:08,64.73,177.51,42.36800000000009,75,17.0,87
503,Swift Current,CA,6160603,09/26/19 18:03,50.29,-107.8,50.0,90,5.1,81
504,Tsagveri,GE,615403,09/26/19 18:08,41.8,43.48,57.63739999999999,100,1.15,89
507,Exeter,GB,2649808,09/26/19 18:08,50.73,-3.53,57.23600000000007,20,5.1,82
508,Kenosha,US,5258393,09/26/19 18:04,42.58,-87.82,70.41200000000006,5,4.1,30
509,Sinnamary,GF,3380290,09/26/19 18:08,5.38,-52.96,82.9274,20,5.22,75
510,Linjiang,CN,2036069,09/26/19 18:08,41.81,126.91,51.751400000000025,38,0.66,89
511,Nampula,MZ,1033356,09/26/19 18:08,-15.12,39.26,62.49740000000007,3,4.58,76
512,Norman Wells,CA,6089245,09/26/19 18:08,65.28,-126.83,41.0,75,6.2,81
513,State College,US,5213681,09/26/19 18:08,40.79,-77.86,71.06000000000009,1,2.6,53
514,Pevek,RU,2122090,09/26/19 18:08,69.7,170.27,32.527400000000014,33,4.16,70
515,Basoko,CD,219414,09/26/19 18:08,1.23,23.61,69.12140000000008,100,0.27,98
516,Rawson,AR,3839307,09/26/19 18:08,-43.3,-65.11,54.955400000000076,78,7.81,32
517,Ambilobe,MG,1082243,09/26/19 18:08,-13.19,49.05,67.21340000000008,0,1.73,79
518,Kavaratti,IN,1267390,09/26/19 18:08,10.57,72.64,80.10140000000003,100,7.3,82
519,Boddam,GB,2655288,09/26/19 18:08,57.47,-1.78,51.96200000000006,25,1.0,93
520,Kenai,US,5866063,09/26/19 18:08,60.55,-151.26,49.29800000000002,1,2.1,53
521,Magadan,RU,2123628,09/26/19 18:08,59.56,150.8,36.88340000000004,0,7.15,56
522,Salym,RU,1493162,09/26/19 18:08,60.06,71.48,31.447400000000073,36,3.47,96
523,La Ronge,CA,6050066,09/26/19 18:06,55.1,-105.3,50.0,75,5.7,46
524,Tual,ID,1623197,09/26/19 18:08,-5.67,132.75,78.17540000000004,93,9.11,85
525,Sri Aman,MY,1735799,09/26/19 18:08,1.24,111.46,77.0,100,0.29,94
526,Maceio,BR,3395981,09/26/19 18:07,-9.67,-35.74,71.6,0,2.6,88
527,Jiexiu,CN,1805833,09/26/19 18:08,37.02,111.92,57.961400000000005,0,0.62,51
528,Katangli,RU,2122783,09/26/19 18:08,51.71,143.23,41.49140000000004,0,4.74,70
529,Leh,IN,1264976,09/26/19 18:08,34.16,77.58,39.349400000000045,0,0.52,47
530,Nouadhibou,MR,2377457,09/26/19 18:08,20.93,-17.03,71.6,0,7.7,78
531,Rome,IT,6539761,09/26/19 18:06,41.89,12.48,65.69600000000005,0,1.5,82
532,Revuca,SK,723747,09/26/19 18:08,48.68,20.12,46.79600000000005,20,4.1,93
533,Killorglin,IE,2963311,09/26/19 18:08,52.1,-9.78,52.705400000000076,52,5.79,90
535,Kaohsiung,TW,1673820,09/26/19 18:08,22.62,120.31,76.13600000000007,40,2.1,88
536,Cuautepec,MX,3529994,09/26/19 18:08,16.75,-99.0,84.43940000000006,89,2.84,71
537,Broken Hill,AU,2173911,09/26/19 18:08,-31.97,141.45,53.6,93,2.6,30
538,Nancha,CN,2035669,09/26/19 18:08,47.14,129.26,51.37340000000006,71,2.0,80
539,Arsenyev,RU,2027468,09/26/19 18:08,44.16,133.27,51.6614,0,1.23,81
540,Jacareacanga,BR,3397763,09/26/19 18:08,-6.22,-57.76,91.4,0,2.25,52
541,Te Anau,NZ,2181625,09/26/19 18:08,-45.41,167.72,42.30140000000002,100,2.3,87
542,Jeremoabo,BR,3459922,09/26/19 18:08,-10.08,-38.34,75.54740000000007,7,4.8,58
544,Keti Bandar,PK,1174451,09/26/19 18:08,24.14,67.45,85.95140000000002,91,3.95,78
545,Sibsagar,IN,1256388,09/26/19 18:08,26.98,94.64,72.23540000000001,15,2.0,98
546,Fort Nelson,CA,5955902,09/26/19 18:08,58.81,-122.69,35.6,90,4.1,93
548,Saint-Augustin,CA,6138501,09/26/19 18:08,45.63,-73.98,61.93399999999999,75,1.5,77
549,Belaya Gora,RU,2126785,09/26/19 18:08,68.54,146.19,22.861400000000003,51,3.77,88
550,Penzance,GB,2640377,09/26/19 18:08,50.12,-5.53,57.43399999999999,75,6.2,93
551,Lao Cai,VN,1576303,09/26/19 18:08,22.48,103.95,54.66740000000003,20,1.63,84
552,Cururupu,BR,3401148,09/26/19 18:08,-1.82,-44.87,78.67940000000009,28,2.16,76
553,Victor Harbor,AU,2059470,09/26/19 18:08,-35.55,138.62,59.522000000000034,0,2.6,38
554,Sena Madureira,BR,3662155,09/26/19 18:08,-9.07,-68.66,86.29340000000002,95,1.23,50
555,Saint-Leu,RE,6690297,09/26/19 18:08,-21.15,55.28,67.316,75,3.1,73
556,Gombong,ID,1649595,09/26/19 18:08,-7.19,109.31,70.95740000000005,76,4.07,84
557,Bullhead City,US,5287565,09/26/19 18:04,35.15,-114.57,83.46200000000006,75,3.6,35
558,Aripuana,BR,3665202,09/26/19 18:08,-9.17,-60.63,86.14940000000004,93,0.26,54
559,Sawakin,SD,367544,09/26/19 18:08,19.1,37.33,82.35140000000003,3,1.89,33
560,Iwanai,JP,2129868,09/26/19 18:08,42.97,140.51,60.085400000000014,86,3.26,94
561,Rantauprapat,ID,1214073,09/26/19 18:08,2.1,99.83,65.14340000000001,19,1.32,95
562,Sompeta,IN,1255816,09/26/19 18:08,18.93,84.6,75.4034,100,0.62,89
563,Turka,RU,2014808,09/26/19 18:08,52.95,108.22,51.42740000000001,34,1.89,87
564,Agadir,MA,2561668,09/26/19 18:08,30.42,-9.58,64.4,75,2.1,93
565,Zhangye,CN,1785036,09/26/19 18:08,38.94,100.46,57.331400000000066,0,2.67,24
566,Guozhen,CN,1927639,09/26/19 18:08,29.3,113.14,67.68140000000007,0,1.5,49
567,Kongsberg,NO,6453373,09/26/19 18:08,59.67,9.65,50.97200000000004,90,3.1,81
568,Alofi,NU,4036284,09/26/19 18:08,-19.06,-169.92,77.0,40,6.7,69
569,Itarema,BR,3393692,09/26/19 18:08,-2.92,-39.92,78.01340000000008,0,5.4,71
570,Kerman,IR,128234,09/26/19 18:08,30.29,57.06,71.6,20,1.0,6
571,Lexington Park,US,4360592,09/26/19 18:08,38.26,-76.45,83.76800000000009,75,1.5,43
572,Alto Araguaia,BR,3472473,09/26/19 18:08,-17.32,-53.22,78.19340000000003,100,1.97,60
573,Tigil,RU,2120612,09/26/19 18:08,57.8,158.67,40.59140000000004,100,7.43,90
574,Karatau,KZ,1519938,09/26/19 18:08,43.18,70.46,60.008,73,3.52,81
575,Choix,MX,4014109,09/26/19 18:08,26.71,-108.33,87.67940000000009,0,2.45,44
576,Rocha,UY,3440777,09/26/19 18:08,-34.48,-54.34,57.205400000000076,0,2.83,73
577,Peniche,PT,2264923,09/26/19 18:08,39.36,-9.38,61.71800000000009,0,5.7,72
578,Flinders,AU,6255012,09/26/19 18:08,-34.58,150.85,60.998000000000026,33,2.15,90
579,Dicabisagan,PH,1715015,09/26/19 18:08,17.08,122.42,72.61340000000008,52,0.9,96
580,Batagay,RU,2027044,09/26/19 18:08,67.65,134.64,32.77940000000009,100,0.96,96
581,Verkhnevilyuysk,RU,2013639,09/26/19 18:08,63.45,120.31,29.82740000000001,17,2.0,93
582,Shiyan,CN,1794903,09/26/19 18:08,32.65,110.78,56.97140000000009,0,1.84,84
583,Yairipok,IN,1252810,09/26/19 18:08,24.67,94.07,62.76740000000003,16,0.24,98
585,Aklavik,CA,5882953,09/26/19 18:08,68.22,-135.01,37.004000000000055,75,3.1,60
586,Mackay,CA,5921525,09/26/19 18:08,53.65,-115.58,42.8,90,7.7,75
587,Padang,ID,1633419,09/26/19 18:08,-0.92,100.36,78.30140000000003,100,4.4,84
589,Paramonga,PE,3933024,09/26/19 18:08,-10.68,-77.82,60.17540000000004,88,4.03,93
590,Pangody,RU,1495626,09/26/19 18:08,65.85,74.49,31.699400000000047,92,4.54,95
591,Buta,CD,217570,09/26/19 18:08,2.79,24.73,70.27340000000007,100,0.96,98
592,Izumo,JP,1861084,09/26/19 18:08,35.37,132.75,67.316,75,2.6,82
593,Hovd,NO,7626384,09/26/19 18:08,63.83,10.7,52.214000000000034,0,4.1,57
594,Punta Alta,AR,3429886,09/26/19 18:08,-27.46,-55.82,82.4,0,5.1,32
595,Mancora,PE,3695000,09/26/19 18:08,-4.1,-81.05,62.6,90,5.1,290
596,Fare,PF,4034496,09/26/19 18:08,-16.7,-151.02,79.25540000000008,54,7.95,78
597,Paamiut,GL,3421193,09/26/19 18:08,61.99,-49.67,44.28140000000006,67,2.4,65
598,Baykit,RU,1510689,09/26/19 18:08,61.68,96.39,28.261400000000002,100,1.56,95
599,Najran,SA,103630,09/26/19 18:08,17.54,44.22,80.6,0,3.1,34
600,Mikumi,TZ,153871,09/26/19 18:08,-7.4,36.98,63.86540000000006,17,0.7,76
601,Warmbad,DE,3305808,09/26/19 18:08,50.67,13.08,57.34400000000007,100,2.6,87
602,Bubaque,GW,2374583,09/26/19 18:08,11.28,-15.83,82.08140000000006,30,3.53,77
603,Dunedin,NZ,2191562,09/26/19 18:08,-45.87,170.5,51.998000000000026,71,12.96,68
604,Ritchie,ZA,961226,09/26/19 18:08,-29.03,24.6,51.26540000000006,0,2.13,29
605,Abnub,EG,362973,09/26/19 18:08,27.27,31.15,82.4,0,2.1,42
606,Oktyabrskoye,RU,1511846,09/26/19 18:08,56.73,85.44,31.58600000000007,0,2.0,74
607,Kharela,IN,1266937,09/26/19 18:08,25.55,79.82,76.66340000000008,100,5.27,89
608,Maun,BW,933366,09/26/19 18:08,-19.99,23.42,58.08739999999999,0,4.11,29
610,San Quintin,PH,1688687,09/26/19 18:08,17.54,120.52,73.6034,0,1.33,88
611,Neiafu,TO,4032420,09/26/19 18:08,-18.65,-173.98,77.0,75,4.1,69
612,Lompoc,US,5367788,09/26/19 18:08,34.64,-120.46,72.5,40,2.1,82
613,Saint-Pierre,FR,2995603,09/26/19 18:08,48.95,4.24,63.62600000000009,0,8.2,82
614,Calamar,CO,3687975,09/26/19 18:08,1.96,-72.65,83.43140000000007,95,1.72,71
615,Karasjok,NO,779350,09/26/19 18:08,69.47,25.52,46.4,90,6.7,100
616,Vila do Maio,CV,3374120,09/26/19 18:08,15.13,-23.22,80.6,40,2.6,74
618,La Libertad,PE,3947322,09/26/19 18:08,-16.38,-71.56,69.8,0,5.1,15
619,Jasper,US,4069659,09/26/19 18:08,33.83,-87.28,91.09400000000008,1,2.54,41
